security_code,security_nanme,list_date,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,label1,label2,label3
002040.SZ,南京港,3/25/05,0,0,0,2,0,0,82.3968,17.6032,82.3968,17.6032,57.41,39.8089,52.3127,57.41,-20.6242,147.9809,-2.3392,2.3914,62.4915,0.2856,49.7302,0,581.639,2.3838,24.3098,163.6762,11.2827,0.1873,1.5492,13.807,38.7095,13.91,-21.0576,0.2133,0.4494,1.1285,3.1793,1.1539,0.2054,3.9557,23.9053,4.4029,5.2742,47.4019,52.5981,26.3425,0,16.7565,8.2867,29.5278,0,10.6627,0.1397,77.41,96.3512,31.0834,1.451,1.2228,0.4517,1.2125,4.5909,7.4088,26.2456,33.119,72.9771,55.4787,5.6482,47.803,4.0102,15.43,0.8643,0.2412,0.1157,-8.2962,0.1806,-38.601,0.1713,-17.9762,-17.6052,24.502,-23.8125,4.7711,-4.1078,614.9629,1.2994,-17.1531,0.0839,-20.4964,1.1545,17.5668,0,4,5
002342.SZ,巨力索具,1/26/10,0,0,0,3,0,0,91.785,8.215,91.785,8.215,20.03,20.0313,30.6075,20.03,-13.9116,18.2426,0.1729,-0.1458,23.4697,0,23.4697,0,323.0959,1.3242,198.7742,-19.2257,24.8641,0.1058,1.5026,51.2986,100.4125,12.29,-43.6776,0.0179,-0.0271,1.483,0.701,0.7036,-0.0765,0.7113,1.2104,1.2896,0.9485,20.206,79.794,17.5498,9.5882,4.6228,3.0844,1.2312,0.2545,-1.0894,2.8214,101.525,66.1068,39.9018,1.6639,1.553,0.2631,0.9893,1.1804,0.163,14.1711,22.3311,351.9593,247.5674,200.8059,1.3446,1.7863,2.5864,0.6279,1.0713,0.3542,1.8184,1.122,10.4938,13.0171,56.5494,3.7539,-568.1729,9.8364,0.7149,-3.3508,71.5048,-0.9477,10.6217,12.333,0.6093,1.1861,-5.136,0,4,5
300162.SZ,雷曼光电,1/13/11,0,0,0,2,0,0,65.5766,34.4234,65.5766,34.4234,17.96,11.5233,21.8122,35.02,-8.3021,14.1314,12.9062,-11.4485,13.7798,0,13.7798,-7.6747,1388.3528,5.69,-90.4046,-100.1935,-785.4352,1.5444,2.193,44.4596,46.701,13.02,-10.4616,0.1174,0.1233,1.9715,1.8181,0.1748,-0.0796,4.1624,6.5668,3.4208,5.5499,25.3045,74.6955,18.9115,8.9642,6.9324,-1.2013,7.288,4.2163,5.1213,3.4365,81.6659,96.585,26.7925,1.366,2.4056,0.4687,1.7621,0,0.0338,-8.3169,0,191.161,63.7623,101.5171,2.6596,3.0119,2.1193,0.9069,3.2927,0.5126,1.56,1.6974,180.8612,30.8815,161.5586,158.7774,540.7153,224.4123,-13.3752,32.8114,-145.1183,-3.8446,194.5888,26.3411,-9.0835,-3.0462,85.567,0,4,5
002448.SZ,中原内配,7/16/10,0,0,0,2,0,0,77.6271,22.3729,77.6271,22.3729,17.76,4.44,9.5448,17.76,-29.877,46.4739,3.7111,-3.5609,0,0,0,0,330.6549,1.3551,12.6071,-33.3702,9.2202,1.6602,1.3125,33.5603,18.0104,9.52,-22.3884,0.204,0.1471,1.8322,1.0721,2.3086,0.1975,4.6115,10.9012,4.1717,6.1487,33.2214,66.7786,26.3154,7.7536,10.0788,3.1402,12.1742,5.3427,37.076,-0.0851,40.2848,80.6753,35.6698,1.5545,2.3096,0.4884,1.7634,5.0001,0.867,19.813,30.8523,276.3317,194.522,139.9577,1.9292,1.9798,3.3003,0.6809,1.0947,0.2657,1.3702,0.5809,-36.8421,-7.6318,-39.8998,-39.8349,-13.0771,-39.4566,4.3847,5.7669,126.3215,4.763,-37.6943,1.7014,-0.5051,2.224,1.443,0,4,5
002715.SZ,登云股份,2/19/14,0,0,0,2,0,0,94.416,5.584,94.416,5.584,21.63,21.6254,46.9345,21.63,-22.7139,107.9216,10.045,-9.1249,30.0044,0,30.0044,-11.5082,298.5425,1.2235,383.0784,-44.6111,31.5724,0,3.1125,44.5979,-91.7105,13.25,-17.718,0.0414,0.6795,2.6251,2.771,1.3348,-0.1079,0.7766,1.5756,1.7343,1.0355,24.1233,75.8767,22.7481,6.5348,10.1065,2.0936,1.6572,4.0132,0.5162,4.7539,37.6802,86.9075,32.2787,1.4766,1.7448,0.3647,0.8689,2.5879,0.0391,-0.0857,6.5547,417.1387,311.0111,282.8674,0.9545,2.0109,2.5441,0.5678,1.1447,0.3201,1.4451,1.0084,-55.6745,-11.4828,-59.5472,-55.8719,131.2425,-56.2945,1.2945,-11.6105,-140.3598,-3.2644,-55.7287,-9.1745,0.9351,-7.0561,9.9698,0,1,5
300191.SZ,潜能恒信,3/16/11,0,1,1,1,0,0,64.6938,35.3063,64.6938,35.3063,47.08,11.7688,28.9341,47.08,-2.832,2.9145,6.9986,-6.5395,0,0,0,0,613.726,2.5153,191.4899,243.2485,49.0961,0.0575,4.7037,228.4049,329.6318,14.73,-12.7872,0.0265,0.0205,0.2421,1.7172,0.74,0.0707,0.7173,11.6882,1.6608,0.9564,61.15,38.85,40.0342,0,52.8174,-12.7833,14.6365,0,27.2611,1.1428,93.5917,71.9592,10.7283,1.1202,7.0238,4.7568,7.0201,0,0.0551,-2.8094,1.0197,288.2305,-338.6927,3.5764,75.4952,0.9485,0.4307,0.0924,0.4435,0.0568,0.1059,0.2404,-20.6587,-13.0597,-1.1594,-1.7046,131.7472,-21.7923,1.6801,53.3244,155.3384,2.4488,-30.5994,-23.1064,0.0481,-5.183,47.0988,0,4,5
600485.SH,*ST信威,8/7/03,0,0,0,2,1,1,64.8142,35.1858,64.8142,35.1858,29.3,4.5957,14.7526,29.3,-20.4071,45.9361,6.8692,-6.4406,9.5924,0.01,8.2143,0,304.838,2.6055,-16.3387,-5361.4812,-15.7081,0.0624,5.9785,-861.3538,-51.8568,5.26,0,-5.42,0.0698,0.0639,1.0498,-4.9037,-0.0055,0,-8593.7134,-120.8138,0,26.8138,73.1862,162.3581,23.2127,84.273,8.8892,-4480.4409,45.9832,0,0,0,265.4559,211.0215,0,0.3068,0.0235,0.1991,-972.7614,0,-4.5805,21.4305,4158.1011,3590.6291,1967.4047,0.1372,0.1232,0.4758,0.0206,0.3717,0.014,-0.5001,0.1256,-1835.7143,5.5099,-314.5285,-1653.3073,379.7769,0,-194.9879,41.4767,80.1982,-62.927,-1827.2166,-23.9758,-222.152,-58.5899,-79.0267,0,0,2
000768.SZ,中航飞机,6/26/97,1,1,1,3,0,0,99.9994,0.0006,99.9994,0.0006,38.18,38.1795,62.429,38.18,-15.4143,18.2235,7.5038,-6.929,64.8364,4.6294,60.2071,0,172.9869,0.709,76.5324,-17.7854,60.6665,0.3171,2.7207,31.1033,276.5559,10.56,-13.992,0.1239,-1.343,7.1074,3.6701,0.7316,-1.9899,2.1167,1.723,0.7963,2.8223,6.2925,93.7075,4.3255,1.3141,2.826,-0.1836,1.7616,0.3691,9.3384,0.1514,89.2356,69.6712,67.6393,3.0902,1.3027,0.0989,0.7378,0,0.1682,-4.9403,2.4489,439.0166,52.9284,234.3602,1.1521,1.3193,0.6993,0.4818,4.4958,0.3995,1.8583,4.0478,47.6758,-3.5664,47.233,63.9149,-27.5085,41.8367,4.0696,10.3842,-126.6247,4.2793,101.4759,-4.3506,1.8935,5.6991,24.5315,0,4,5
603580.SH,艾艾精工,5/25/17,0,0,0,1,0,0,32.3159,67.6841,32.3159,67.6841,33.75,2.8842,9.572,66.94,88737.5,-99.7125,-16.557,19.8482,11.5245,0,10.2622,0,645.9375,2.6473,45.5649,-24.4632,29.9064,0,4.2226,53.4511,88.4802,13.04,81.9192,0.2049,0.0852,1.1275,0.5802,1.4176,-0.3451,6.6533,18.1785,6.573,8.871,44.0689,55.9311,25.155,12.1567,9.7262,-1.3093,23.5328,4.5814,4.6996,-0.4195,85.1256,91.616,9.3987,1.1037,8.7138,3.6516,7.0446,0,0.0103,-8.5518,1.2041,316.3114,275.9449,205.1761,1.3159,2.4295,6.6887,0.4302,1.7767,0.3274,0.4872,1.7892,-14.5181,2.5922,-18.1407,-18.6185,-50.3653,-18.6909,5.1123,-14.0421,-523.8596,4.7372,-17.0537,13.4492,-25.748,5.2351,11.2566,0,0,5
000581.SZ,威孚高科,9/24/98,1,1,1,3,0,0,82.907,0.0079,99.9921,0.0079,20.22,20.2249,47.0843,20.22,15.0321,-13.0679,10.1416,-9.2238,50.5823,1.8199,45.2473,0.0004,222.6565,0.9125,8.5898,14.2103,6.8591,3.0628,1.242,22.6049,7.1699,13.16,-1.6248,1.71,1.228,6.2634,3.3615,11.427,0.2585,10.6723,27.7067,8.2582,14.2297,21.6244,78.3756,12.7526,2.637,6.6123,-0.7473,31.6312,4.2506,70.0002,1.3412,27.767,102.382,25.9966,1.3513,2.3778,0.507,2.0601,0,0.0716,-12.5872,2.5277,231.4144,20.9275,85.9749,3.1405,1.8564,1.2827,0.5101,2.3332,0.2891,0.8153,0.8955,-16.1765,-7.8757,-17.6138,-16.3903,144.822,-20.3406,5.4509,27.5902,140.244,9.8681,-16.4427,-6.9966,3.3432,9.2433,14.6517,0,5,5
601116.SH,三江购物,3/2/11,0,1,0,3,0,0,75,25,75,25,35.42,35.4244,41.2826,35.42,-35.6961,58.942,1.265,-1.2332,49.7726,0.2735,47.2326,-0.0097,410.4598,1.6822,66.7426,5.8085,29.8813,0.969,2.7202,26.4399,39.3825,14.05,-15.9156,0.2495,0.2713,5.6149,3.6323,0.8819,0.1259,4.3651,4.4432,5.6787,5.8201,24.5135,75.4865,19.8061,19.3185,2.9329,-2.4454,4.6351,0,12.0417,0.1019,73.2307,108.6127,30.1304,1.4312,2.4334,2.0773,2.2275,0,0.0091,-33.8911,0,36.5444,-23.9776,34.9618,7.7227,170.599,4.4612,0.9532,3.1153,0.6881,1.6168,3.1781,32.9249,-2.117,54.7312,57.5017,-48.4892,67.7518,1.8893,5.5815,-95.7081,2.9743,70.9212,-3.3736,0.8695,1.3798,21.6631,0,0,5
600170.SH,上海建工,6/23/98,1,1,1,3,0,0,95.3114,4.6886,95.3114,4.6886,30.19,30.1949,62.3328,30.19,-26.2725,74.8754,-0.173,0.1086,63.4817,0.9077,61.0268,0.0827,96.2742,0.3946,9.8179,24.2782,13.2392,2.7797,1.4239,14.6056,6.6414,8.12,2.7264,0.28,-1.3546,17.1091,0.2471,1.5269,-0.6952,8.5726,2.0188,2.3857,11.4301,9.5183,90.4817,6.5633,0.2948,2.7118,0.7983,2.1218,2.7584,16.5337,6.2403,76.5103,99.8831,83.7704,6.1616,1.219,0.3206,0.6431,4.3668,1.2441,11.2983,136.3962,214.4759,83.1502,159.1179,1.6969,4.8773,2.056,0.853,18.5787,0.6844,4.9305,4.6288,47.3684,32.0042,56.4904,59.4933,-3.2119,32.6302,13.277,15.6699,52.6895,15.5552,49.806,32.0463,5.4013,6.1996,20.8604,0,0,5
600327.SH,大东方,6/25/02,0,0,0,3,0,0,100,0,100,0,44.71,44.7063,51.3791,44.71,53.2584,10.6573,-33.939,51.35,49.9022,0.0268,47.5585,0.9173,168.7725,0.6917,11.9672,-36.7002,6.5232,3.1591,1.323,18.5319,6.9522,10.32,-9.306,0.275,0.2847,7.7426,0.1213,1.6496,-0.0109,8.7948,3.7698,7.9218,11.7264,13.2199,86.7801,9.7596,4.0387,5.4089,0.312,3.8812,0,9.719,8.6821,55.4011,110.4052,40.4768,1.68,1.2146,0.4841,0.7474,17.7432,0.5582,-10.549,11.2023,46.2839,15.3032,41.0081,6.5841,51.177,8.7151,3.1561,7.5605,1.431,14.6272,3.1254,1.1029,1.3453,5.5648,8.8167,125.786,0.6754,0.1399,-4.6672,63.2214,-2.3586,0.4492,2.4403,-13.6607,3.766,7.0163,0,0,5
300236.SZ,上海新阳,6/29/11,0,1,1,2,0,0,98.2567,1.7433,98.2567,1.7433,19.85,19.8462,48.554,41.75,324.5815,-62.2724,-35.7,55.4913,46.2514,0,46.2421,0.1076,1027.0628,4.2093,-2215.961,-222.2032,255.9029,0.2943,5.1631,100.2204,260.772,12.76,26.1504,1.5065,0.1325,2.3511,2.3995,1.8273,0.8,20.3217,63.6301,20.1062,27.0956,32.3904,67.6096,22.1709,6.3974,8.0134,0.0559,75.9764,7.7042,88.0559,-0.1192,11.2945,86.0478,18.183,1.2222,2.6373,0.8425,2.26,1370.4436,0.0147,-2.0497,0.9728,362.1315,205.1494,104.1554,2.5923,1.0466,1.7199,0.5295,2.2104,0.2623,0.8091,0.7518,11600,15.7296,17050.3511,11614.5694,-48.9627,9330.7914,23.1654,45.0491,1.9138,27.4742,8859.3469,16.7306,23.4661,26.5527,67.5076,0,4,5
600590.SH,泰豪科技,7/3/02,0,1,0,3,0,0,97.4463,2.5537,97.4463,2.5537,19.31,19.3138,45.8503,0,38.8682,15.9193,4.1875,-4.04,44.1613,0,23.7067,-0.0055,308.6076,1.2648,21.1719,12.2816,18.0186,1.3893,1.4373,355.9875,26.0278,10.06,-18.798,0.17,1.2881,3.8746,2.8635,1.0076,0.2563,3.5101,4.8478,2.7801,4.6801,20.464,79.536,15.3582,4.073,3.0452,5.1526,5.2461,3.0874,33.343,-38.2842,77.8157,191.3504,63.9206,2.7717,1.1501,0.3164,1.0027,2.0776,0.5319,19.1832,53.5918,502.1022,72.679,114.3299,2.3616,0.6963,0.6288,0.3763,5.2782,0.2597,1.8954,1.3761,-10.5263,1.4224,52.2395,8.4765,359.5215,-18.0649,8.5987,18.159,185.6756,15.0591,1.0057,1.2375,3.7051,-3.3634,7.9777,0,0,5
600010.SH,包钢股份,3/9/01,1,1,1,3,0,0,69.4904,30.5096,69.4904,30.5096,54.54,24.0275,37.3278,54.54,27.7768,57.4832,1.1976,-0.804,52.6302,0.1128,47.5892,0.0191,203.2033,0.8328,23.6968,67.0894,14.2489,0,1.4335,10.5215,38.5938,10.48,-6.9432,0.0261,-0.0208,1.0285,0.0307,0.1136,0.0077,2.2379,2.545,2.1895,2.9838,13.9844,86.0156,9.7589,3.5658,2.1349,4.0472,2.633,0.011,5.754,1.1538,91.5209,93.5773,63.7021,2.755,0.63,0.1743,0.3104,1.7166,0,28.9101,42.5827,197.9333,-87.4553,146.9383,1.8375,5.2946,0.9461,1.0378,0.6839,0.3152,-1.5183,0.6046,-48.3168,-2.8656,-44.2494,-43.5395,-119.2072,-50.2489,3.718,-1.195,113.0853,0.5315,-48.3546,0.2559,2.4984,-0.0481,-10.2534,0,0,5
002412.SZ,汉森制药,5/25/10,0,1,0,2,0,0,97.2889,2.7111,97.2889,2.7111,40.14,40.1384,62.6239,40.14,14.1412,49.5616,-23.1016,30.0309,46.9535,0,46.9535,-0.1192,209.3157,0.8579,39.5018,-21187.8521,27.5779,2.4752,4.3857,26.6583,37.164,8.03,11.1912,0.2053,0.2406,1.2344,0.371,1.3797,0.0639,7.2892,16.6309,7.1634,9.719,73.4101,26.5899,58.3276,47.7975,6.0242,1.2981,19.8915,3.2078,27.5514,1.3804,65.7793,107.2246,22.3967,1.2886,1.404,0.2815,1.1957,16.4086,0.1,2.9455,4.3544,284.6546,204.6974,145.3015,1.8582,1.9375,3.3768,1.1677,1.3518,0.3363,5.2105,0.6836,19.6387,-6.1455,22.1402,22.0204,-19.4209,6.1584,12.6812,-12.757,229.3098,5.7738,19.6205,-4.9318,-36.5247,5.415,4.9191,0,4,5
600301.SH,ST南化,7/12/00,0,0,0,2,1,0,100,0,100,0,32,32.0003,42.2918,32,-36.2022,56.7453,1.2494,-1.2344,33.898,0,33.898,0,89.9305,0.3686,29.0047,-19.3114,24.6271,0,5.6238,-14.488,398.2684,12.55,-14.6496,0.0335,-0.1486,2.1069,4.7582,-4.678,-0.1486,2.5645,1.5895,2.0136,3.4194,2.463,97.537,0.7383,0.041,0.6521,0.0452,1.6162,0,0,0,103.7579,121.7999,22.9608,1.298,6.0294,2.8464,4.7625,35.9234,0.0799,-13.2399,0,72.0104,65.0187,50.0062,5.3993,12.2704,38.6171,1.2561,39279.2163,1.2404,1.4906,133.3823,-84.1757,285.7064,-80.7051,-80.5767,74.3949,-84.8041,4.0851,-7.5691,74.1832,1.1566,-80.5767,226.6478,2.5978,2.1687,13.1579,0,0,5
002357.SZ,富临运业,2/10/10,0,0,0,2,0,0,99.9188,0.0812,99.9188,0.0812,29.9,29.9,51.7119,29.9,14.0973,-12.3591,-1.5163,1.5412,29.9003,0,29.9,0.0118,373.0949,1.5291,48.5745,44.7412,10.5698,2.0633,2.0649,13.2369,13.3381,9.07,-11.6076,0.3291,0.6605,2.1665,0.597,1.692,-0.0319,9.0555,15.584,5.4792,12.074,22.812,77.188,24.0291,0.3932,20.4117,2.9759,15.2616,0.2483,67.0499,1.2822,-12.8655,99.2421,51.2226,2.0501,0.3431,0.1294,0.3419,7.1061,0,15.7284,24.8094,31.4386,-11.2427,0.5087,530.7554,8.7294,6.326,2.2895,1.0767,0.2591,-1.0717,0.3816,111.2323,-5.6874,84.5301,76.5132,60.2786,99.2328,6.0327,-7.664,-172.6072,-1.7795,99.6811,-1.0142,6.4749,0.7187,15.4098,0,4,5
002046.SZ,轴研科技,5/26/05,0,0,0,2,0,0,77.9441,22.0559,77.9441,22.0559,50.05,29.1645,43.5477,50.05,-34.5767,83.43,0.6327,-0.6506,51.9522,0,51.9522,0,225.4478,0.924,95.5013,-112.0241,22.1749,0.0937,1.5622,-63.6986,37.1543,12.51,-12.348,0.0695,0.0292,2.7063,2.9341,1.0886,-0.9624,1.362,3.769,2.0777,1.8159,25.3952,74.6048,19.6858,3.1758,10.2986,1.4146,4.1501,4.7969,20.9721,0.9317,84.8638,81.8566,35.452,1.5492,1.7791,0.4538,1.4165,4.6579,0.2473,5.0748,23.2039,266.0112,174.7525,115.2845,2.342,1.7913,2.9586,0.5899,1.5309,0.3153,1.4467,0.963,-14.1975,-1.8088,-12.8467,-13.5523,105.8372,-14.5537,1.7161,-5.9071,-231.3329,-1.1618,-15.8035,-1.1983,1.1886,-3.4553,6.4304,0,4,5
600272.SH,开开实业,2/28/01,0,0,0,3,0,0,65.8436,1.2346,98.7654,1.2346,26.51,26.5061,32.0627,26.51,-11.8896,13.494,-0.6881,0.6939,44.5561,0,44.5561,0,212.434,0.8706,58.1352,157.3125,28.3215,0.3676,4.0028,61.8202,71.8738,12.79,-24.0984,0.06,-0.038,2.635,0.0636,0.6052,-0.013,2.8138,2.1932,2.3765,3.7517,22.6688,77.3312,18.4511,10.9367,8.8256,-1.3112,2.2722,0,19.4631,-0.6317,86.363,94.8518,50.1353,2.0054,1.7935,0.5445,1.4558,0,0.9849,-9.7048,0.081,116.8292,49.6635,64.3703,4.1945,5.1469,4.0199,1.3584,3.827,0.6226,3.5357,1.5853,-45.4545,-0.4229,-34.5578,-34.8792,55.3482,-49.0098,4.0414,8.1507,96.1078,5.9991,-47.555,3.91,3.5557,2.1995,7.7015,0,0,5
600682.SH,南京新百,10/18/93,0,0,1,3,0,0,74.4471,25.5529,74.4471,25.5529,35.99,19.259,39.8394,35.99,202.3501,-49.3473,-1.1504,1.1761,52.0359,0,50.389,-0.001,416.2415,1.7271,-22.7021,-16.4082,50.5044,0.5548,1.3496,12.0231,13.6829,11.95,-20.9976,1.09,0.0484,5.3229,7.6036,2.1877,0.4277,9.5279,20.5064,8.8296,12.7039,49.5135,50.4865,19.481,7.0384,8.0048,0.8254,29.034,3.6124,0.0834,0.0074,99.4717,88.5268,29.5436,1.4193,1.4236,0.7851,1.3187,33.3147,0.2347,-6.7949,11.3125,127.3996,68.1961,77.4962,3.484,5.4105,4.5605,0.8512,3.4942,0.3211,4.7248,0.6722,275.8065,-41.7324,901.0513,895.5863,-91.9462,248.3711,17.633,-13.5432,202.1018,6.588,310.0086,-51.2186,11.5177,2.5998,15.1481,0,0,4
601377.SH,兴业证券,10/13/10,1,1,1,0,0,0,100,0,100,0,20.27,20.2651,46.179,20.27,-16.2979,19.4713,-2.3965,2.4596,47.8961,2.4976,42.9758,0,256.5139,1.0513,55.1859,4.1246,0,2.3456,1.3041,2.4076,10.6114,10.72,2.3196,0.26,3.8079,1.6149,2.1465,1.1327,2.1262,5.2399,19.3307,0,6.9865,0,0,0,0,39.3728,0,48.604,0,115.035,-0.3478,-21.1002,0,76.3008,4.2196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.3636,136.2543,93.4851,94.0327,150.4195,132.8857,3.5673,-5.0218,87.2842,-3.006,90.9971,155.2906,5.8499,1.9544,53.8167,0,0,5
002546.SZ,新联电子,2/11/11,0,0,0,2,0,0,93.4621,6.5379,93.4621,6.5379,40.78,40.7843,47.8368,40.78,-4.6789,4.1218,-11.7389,13.3037,46.7328,1.2511,43.7351,0,287.1606,1.1769,25.1856,-857.0995,20.2127,0.2321,1.3615,26.1117,38.7681,10.8,-3.7092,0.132,0.0517,0.5572,1.47,0.884,-0.0834,3.7832,23.5296,3.7997,5.0443,33.2146,66.7854,20.6939,5.2671,7.4806,0.0183,29.2821,7.9279,53.7642,2.151,42.5618,105.0224,10.3204,1.1151,8.5975,0.3929,8.2219,1500.3472,0.0056,-2.4461,0.8864,351.5123,116.6627,106.0768,2.5453,1.1001,1.1497,0.1621,1.6184,0.1381,0.1863,1.4523,6.4516,0.1031,11.5659,11.4818,238.0581,3.5685,2.3361,-9.0426,-45.4095,-0.6064,3.9447,-1.3121,0.3429,-2.2747,13.0547,0,4,5
600114.SH,东睦股份,5/11/04,0,0,0,3,0,0,98.9735,1.0265,98.9735,1.0265,14.51,14.5124,37.2997,0,164.4239,-39.6241,-18.7984,23.1276,45.241,5.2605,35.3847,0.0119,495.7618,2.0318,16.1627,-70.2302,8.0215,1.9182,1.6421,16.036,48.6713,10.72,-19.536,0.13,0.308,2.0949,2.2664,0.7732,-0.211,3.2078,6.8432,2.8456,4.277,24.6816,75.3184,16.4492,3.841,6.7735,0.0528,7.8579,5.7819,0.0303,-2.0034,95.6704,83.2357,31.615,1.4623,1.2021,0.1447,0.8215,145.3845,0.2876,-7.4135,0,228.2434,166.4977,106.6515,2.5316,2.2205,4.3728,0.9932,0.9335,0.3708,2.5306,0.9712,-66.6667,-9.829,-65.7421,-66.3997,42.4885,-64.113,-7.8492,118.8656,12.0588,14.3786,-65.2312,0.2178,-9.9141,12.2727,45.1291,0,0,5
000601.SZ,韶能股份,8/30/96,0,0,0,3,0,0,99.9334,0.0666,99.9334,0.0666,15.09,15.0934,49.6752,0,-19.3157,23.9425,-7.4207,8.0406,47.6849,0.2938,23.6693,0.0351,204.4539,0.8379,16.4928,-49.4804,9.2972,4.2017,1.1383,7.6474,11.6868,9.96,-17.5152,0.4426,0.533,3.0244,1.4638,1.3327,-0.1648,10.226,15.0951,7.4991,13.6347,30.3483,69.6517,11.1491,1.7494,4.6202,3.8745,18.661,0.905,0,1.9233,91.0009,97.6793,51.6829,2.0697,0.9847,0.1861,0.8183,6.1452,0,70.9316,79.6827,99.3185,44.1956,37.7297,7.1562,4.3839,4.8981,1.7583,0.4548,0.315,-8.0942,0.494,77.9654,29.9853,86.998,78.6858,11.8046,65.1612,7.763,12.2879,-269.9504,10.3906,77.3861,17.0839,7.0015,7.1239,53.3221,0,4,5
601992.SH,金隅集团,3/1/11,1,1,1,3,0,0,78.0515,0.0454,99.9546,0.0454,44.9285,44.9285,77.7489,44.9285,66.9212,-38.702,2.9032,-2.7649,71.5383,0.0187,71.5173,0,124.6734,0.511,10.0884,10.1025,11.8398,1.25,0.9202,-7.7924,23.2821,8.3,-28.7496,0.35,0.3961,6.3088,0.532,2.5411,-0.2117,6.2854,7.8885,3.3491,8.3805,27.2031,72.7969,14.0713,3.3411,7.2704,3.1623,8.7448,0.2975,12.2285,-4.9243,89.2092,89.5586,70.3361,3.3711,1.4275,0.134,0.4429,4.3016,1.4352,295.2514,354.0183,714.9664,605.4352,645.9369,0.418,3.9114,2.465,0.3931,1.5322,0.2462,1.4655,0.8883,20.6897,20.1544,26.9433,23.1152,187.5527,11.2857,7.6104,6.3784,-609.0286,5.8429,22.4442,18.9656,6.836,3.9788,7.9962,0,0,5
002117.SZ,东港股份,3/2/07,0,1,0,2,0,0,99.9679,0.0321,99.9679,0.0321,12.34,12.3366,44.0762,0,128.5951,-34.3836,17.9671,-15.2295,41.0349,0.1258,36.0454,0,546.5641,2.24,24.4239,-88.5869,18.5131,1.6713,4.0143,20.6843,23.0316,14.55,-9.5628,0.3773,-0.0002,2.1372,0.4578,0.9235,-1.3433,12.8497,17.7406,11.2815,17.1329,41.1346,58.8654,19.2962,7.5537,6.3786,0.0025,23.9784,5.3614,2.2345,0.3589,97.6799,89.1142,22.8999,1.297,2.5193,0.1886,2.3975,8434.7771,0.0665,-0.7864,0.2085,119.5531,-11.3011,31.2455,8.6413,3.0575,2.0634,0.9695,1.7103,0.5347,1.7307,1.5188,5.1854,0.0787,7.878,7.3396,99.1703,4.3769,0.7852,0.1229,-92.5423,0.7247,5.7493,-2.2799,-35.3318,-11.39,37.27,0,5,5
002490.SZ,山东墨龙,10/21/10,0,0,1,3,0,0,67.8845,0.0133,99.9867,0.0133,30.92,30.9213,70.8262,29.53,-33.8612,179.1177,-0.1416,0.1382,3.6462,0,3.1923,-5.5379,364.631,1.4944,40.9462,15.7063,11.81,0,1.8796,9.887,122.8911,9.58,-0.8616,-0.0416,0.4845,4.2629,1.0819,0.0814,-0.0579,-1.7214,-1.184,0.9858,-2.2952,8.7951,91.2049,9.618,1.858,3.6299,2.9848,-1.1814,1.1453,0,0,0,100.9346,68.5407,3.1787,0.7608,0.1796,0.5083,0.6254,0,80.2327,110.0065,166.9142,63.7616,87.5235,3.0849,3.4009,2.6175,1.1272,1.2001,0.5281,-3.5018,1.297,-141.7252,3.118,-135.6969,-150.7447,152.5514,-142.5741,-2.0458,-0.9575,63.5507,-1.1187,-157.2645,7.7844,-1.7315,-5.0672,-9.9762,0,1,5
600556.SH,天下秀,8/7/01,0,0,0,3,1,0,20.754,79.246,20.754,79.246,19.79,0.9066,2.5407,0,-53.4869,89.9212,8.5968,-7.9148,12.4374,0,12.4374,0,269.014,1.1116,-80.2274,523.8829,-84.4284,0,80.6787,-104.3572,-124.2411,13.58,-3.6108,-0.2152,-0.0306,0.0504,1.856,-0.5556,-0.0391,0,-431.8432,-93.5113,0,23.8893,76.1107,330.2605,8.4434,323.2706,-1.4535,-106.1041,0,0,0,0,199.8052,161.6883,0,0.6903,0.4389,0.688,0,0,-1.0922,0,284.9458,122.2788,3.5706,75.617,0.9596,1.6598,0.2615,34.4946,0.2174,4.0531,37.6073,-525.5814,-58.1207,-391.1638,-500.5747,56.9216,0,-169.8678,153.3321,70.5497,-32.4737,-505.7237,35.4225,-118.1049,-92.7287,95.1768,0,0,5
